game_id,is_goal,x_coord,y_coord,distance,angle,shot_type,situation_code,period
2023020001,0,58,-25,39.82,38.88,wrist,1551,1
2023020001,0,81,8,11.31,45.0,tip-in,1551,1
2023020001,0,55,30,45.34,41.42,snap,1551,1
2023020001,0,58,-30,43.14,44.06,wrist,1551,1
2023020001,0,-75,-14,19.8,45.0,snap,1551,1
2023020001,0,-47,-25,48.88,30.76,snap,1551,1
2023020001,0,34,31,63.13,29.41,wrist,1551,1
2023020001,1,50,-16,42.15,22.31,slap,1551,1
2023020001,0,34,-30,62.65,28.61,snap,1551,1
2023020001,0,63,-21,33.42,38.93,wrist,1551,1
2023020001,0,81,-12,14.42,56.31,wrist,1551,1
2023020001,0,35,-1,54.01,1.06,wrist,1551,1
2023020001,0,92,30,30.15,84.29,snap,1551,1
2023020001,0,34,8,55.58,8.28,slap,1451,1
2023020001,0,-74,16,21.93,46.85,wrist,1451,2
2023020001,0,-88,-8,8.06,82.87,wrist,1551,2
2023020001,0,-84,-22,22.56,77.2,slap,1551,2
2023020001,0,-53,27,45.0,36.87,wrist,1551,2
2023020001,0,72,39,42.54,66.45,wrist,1551,2
2023020001,0,80,0,9.0,0.0,poke,1551,2
2023020001,0,73,11,19.42,34.51,wrist,1551,2
2023020001,0,-91,-16,16.12,82.87,backhand,1551,2
2023020001,0,82,1,7.07,8.13,snap,1541,2
2023020001,0,74,-15,21.21,45.0,wrist,1541,2
2023020001,0,80,7,11.4,37.87,wrist,1541,2
2023020001,0,78,-2,11.18,10.3,tip-in,0651,2
2023020001,0,56,31,45.28,43.21,wrist,1541,2
2023020001,0,60,-6,29.61,11.69,wrist,1551,2
2023020001,1,81,1,8.06,7.13,tip-in,1551,2
2023020001,0,82,15,16.55,64.98,wrist,1551,2
2023020001,0,77,31,33.24,68.84,slap,1551,2
2023020001,0,69,19,27.59,43.53,slap,1551,2
2023020001,1,-81,4,8.94,26.57,wrist,1551,3
2023020001,0,-97,7,10.63,41.19,wrist,1551,3
2023020001,0,-83,1,6.08,9.46,wrist,1551,3
2023020001,0,-86,0,3.0,0.0,wrist,1551,3
2023020001,0,-84,-2,5.39,21.8,poke,1551,3
2023020001,0,-39,11,51.2,12.41,wrist,1551,3
2023020001,0,54,14,37.7,21.8,slap,1451,3
2023020001,0,66,0,23.0,0.0,snap,1451,3
2023020001,0,69,2,20.1,5.71,wrist,1451,3
2023020001,1,83,0,6.0,0.0,wrist,1451,3
2023020001,1,71,7,19.31,21.25,wrist,1010,3
2023020001,0,37,-15,54.12,16.09,slap,1551,3
2023020001,0,38,-39,64.2,37.41,wrist,1551,3
2023020001,0,-83,6,8.49,45.0,backhand,1541,3
2023020001,0,-39,7,50.49,7.97,snap,1541,3
2023020001,1,-73,-22,27.2,53.97,wrist,1541,3
2023020001,0,65,-22,32.56,42.51,wrist,1451,3
2023020001,0,59,20,36.06,33.69,wrist,1451,3
2023020001,0,37,3,52.09,3.3,wrist,1451,3
2023020001,1,82,2,7.28,15.95,wrist,1451,3
2023020001,0,-48,-22,46.53,28.22,wrist,1451,3
2023020001,0,65,-10,26.0,22.62,wrist,1551,3
2023020001,0,-33,-7,56.44,7.13,slap,1551,3
2023020001,0,46,21,47.85,26.03,slap,1551,3
2023020001,0,77,-11,16.28,42.51,wrist,1551,3
2023020001,0,41,-21,52.39,23.63,slap,1551,3
2023020001,0,-40,-27,55.95,28.86,slap,1551,3
2023020001,0,61,21,35.0,36.87,wrist,1551,3
2023020001,0,-82,-19,20.25,69.78,wrist,0651,3
2023020001,0,-85,-7,8.06,60.26,poke,0651,3
2023020001,0,-39,20,53.85,21.8,slap,0651,3
2023020001,0,-40,-28,56.44,29.74,slap,0651,3
2023020001,1,61,4,28.28,8.13,wrist,0651,3
2023020002,0,-51,-21,43.42,28.93,backhand,1551,1
2023020002,0,-55,-34,48.08,45.0,wrist,1551,1
2023020002,0,75,21,25.24,56.31,wrist,1551,1
2023020002,0,-39,-27,56.82,28.37,wrist,1551,1
2023020002,0,-35,-29,61.29,28.24,wrist,1551,1
2023020002,0,31,-8,58.55,7.85,wrist,1551,1
2023020002,0,98,12,15.0,53.13,backhand,1551,1
2023020002,0,-60,24,37.64,39.61,wrist,1541,1
2023020002,0,-78,-5,12.08,24.44,snap,1541,1
2023020002,1,83,-8,10.0,53.13,tip-in,1551,1
2023020002,0,25,20,67.05,17.35,wrist,1551,1
2023020002,0,83,-8,10.0,53.13,backhand,1551,1
2023020002,0,-58,0,31.0,0.0,wrist,1551,1
2023020002,0,82,6,9.22,40.6,tip-in,1551,1
2023020002,0,-56,8,33.96,13.63,wrist,1551,1
2023020002,0,-49,13,42.06,18.0,wrist,1551,1
2023020002,0,-81,-16,17.89,63.43,wrist,1551,1
2023020002,0,76,-7,14.76,28.3,wrist,1551,1
2023020002,0,-81,-5,9.43,32.01,wrist,1551,1
2023020002,0,59,-5,30.41,9.46,snap,1451,1
2023020002,0,48,40,57.28,44.29,snap,1451,1
2023020002,0,59,-3,30.15,5.71,wrist,1451,1
2023020002,0,61,26,38.21,42.88,slap,1451,1
2023020002,0,-49,16,43.08,21.8,wrist,1551,1
2023020002,0,-43,-19,49.77,22.44,backhand,1551,1
2023020002,0,-82,0,7.0,0.0,wrist,1551,1
2023020002,0,-93,7,8.06,60.26,wrist,1551,1
2023020002,0,-81,-21,22.47,69.15,snap,1551,1
2023020002,0,83,25,25.71,76.5,wrist,1551,1
2023020002,0,3,9,86.47,5.97,tip-in,1551,1
2023020002,0,-76,0,13.0,0.0,wrist,1551,2
2023020002,0,69,25,32.02,51.34,wrist,1551,2
2023020002,0,-78,16,19.42,55.49,wrist,1551,2
2023020002,0,84,-18,18.68,74.48,wrist,1551,2
2023020002,0,52,-21,42.54,29.58,wrist,1551,2
2023020002,0,81,4,8.94,26.57,tip-in,1551,2
2023020002,0,81,-1,8.06,7.13,wrist,1551,2
2023020002,0,-26,-14,64.54,12.53,backhand,1551,2
2023020002,0,-37,-35,62.68,33.94,wrist,1551,2
2023020002,0,-34,39,67.42,35.34,snap,1551,2
2023020002,0,-35,11,55.11,11.51,wrist,1551,2
2023020002,0,-31,-13,59.44,12.63,wrist,1551,2
2023020002,0,-81,3,8.54,20.56,tip-in,1551,2
2023020002,1,-82,-18,19.31,68.75,wrist,1551,2
2023020002,0,-35,6,54.33,6.34,wrist,1451,2
2023020002,0,-83,16,17.09,69.44,wrist,1551,2
2023020002,0,75,19,23.6,53.62,wrist,1551,2
2023020002,1,82,0,7.0,0.0,backhand,1551,2
2023020002,0,-63,4,26.31,8.75,backhand,1551,2
2023020002,0,-79,-5,11.18,26.57,backhand,1551,2
2023020002,0,-23,-37,75.66,29.28,tip-in,1551,2
2023020002,0,53,-22,42.19,31.43,wrist,1551,2
2023020002,0,63,14,29.53,28.3,slap,1551,2
2023020002,0,-60,-18,34.13,31.83,wrist,1551,2
2023020002,0,-73,-1,16.03,3.58,wrist,1551,2
2023020002,0,57,2,32.06,3.58,wrist,1551,2
2023020002,0,71,-6,18.97,18.43,tip-in,1551,3
2023020002,0,4,-37,92.7,23.52,wrist,1551,3
2023020002,0,-77,2,12.17,9.46,wrist,1541,3
2023020002,0,-78,0,11.0,0.0,wrist,1541,3
2023020002,0,-82,1,7.07,8.13,wrist,1541,3
2023020002,0,75,19,23.6,53.62,backhand,1551,3
2023020002,0,-78,-22,24.6,63.43,wrist,1551,3
2023020002,0,65,-21,31.89,41.19,snap,1551,3
2023020002,0,79,14,17.2,54.46,snap,1551,3
2023020002,0,-38,11,52.17,12.17,wrist,1551,3
2023020002,1,-71,10,20.59,29.05,wrist,1551,3
2023020002,0,-55,-8,34.93,13.24,wrist,1551,3
2023020002,0,75,-19,23.6,53.62,snap,1551,3
2023020002,0,83,9,10.82,56.31,backhand,1551,3
2023020002,0,65,-26,35.38,47.29,wrist,1551,3
2023020002,1,-66,10,25.08,23.5,wrist,1551,3
2023020002,0,48,-9,41.98,12.38,wrist,1551,3
2023020002,0,35,-24,59.09,23.96,slap,1560,3
2023020002,1,-78,1,11.05,5.19,wrist,1560,3
2023020002,0,64,15,29.15,30.96,snap,1560,3
2023020002,0,75,-27,30.41,62.59,wrist,1560,3
2023020003,0,74,25,29.15,59.04,backhand,1551,1
2023020003,0,87,-5,5.39,68.2,wrist,1551,1
2023020003,0,68,12,24.19,29.74,wrist,1551,1
2023020003,0,19,25,74.33,19.65,tip-in,1551,1
2023020003,0,59,-19,35.51,32.35,slap,1551,1
2023020003,1,-83,7,9.22,49.4,tip-in,1551,1
2023020003,0,-52,2,37.05,3.09,wrist,1551,1
2023020003,0,-76,5,13.93,21.04,wrist,1551,1
2023020003,0,75,-7,15.65,26.57,wrist,1541,1
2023020003,0,67,-6,22.8,15.26,wrist,1541,1
2023020003,0,59,-27,40.36,41.99,wrist,1541,1
2023020003,0,-70,2,19.1,6.01,backhand,1551,1
2023020003,0,-71,-5,18.68,15.52,wrist,1551,1
2023020003,0,38,-25,56.8,26.11,slap,1551,1
2023020003,0,59,-37,47.63,50.96,slap,1551,1
2023020003,0,-55,-17,38.01,26.57,wrist,1551,1
2023020003,0,62,-29,39.62,47.05,wrist,1551,1
2023020003,0,83,-3,6.71,26.57,tip-in,1551,1
2023020003,0,67,22,31.11,45.0,wrist,1551,1
2023020003,1,-84,-7,8.6,54.46,tip-in,1551,1
2023020003,0,-64,7,25.96,15.64,snap,1551,1
2023020003,0,-82,0,7.0,0.0,wrist,1551,1
2023020003,0,-82,-4,8.06,29.74,tip-in,1551,1
2023020003,0,83,-6,8.49,45.0,snap,1551,2
2023020003,1,67,8,23.41,19.98,snap,1551,2
2023020003,0,76,22,25.55,59.42,wrist,1551,2
2023020003,0,34,24,60.01,23.57,wrist,1551,2
2023020003,0,-64,18,30.81,35.75,wrist,1551,2
2023020003,0,78,3,11.4,15.26,wrist,1551,2
2023020003,0,36,16,55.36,16.8,wrist,1551,2
2023020003,0,-69,26,32.8,52.43,wrist,1551,2
2023020003,0,-83,0,6.0,0.0,wrist,1551,2
2023020003,0,-68,-36,41.68,59.74,wrist,1551,2
2023020003,0,31,18,60.73,17.24,wrist,1551,2
2023020003,0,82,-1,7.07,8.13,deflected,1551,2
2023020003,0,-41,-25,54.12,27.51,slap,1551,2
2023020003,1,-75,-1,14.04,4.09,wrist,1551,2
2023020003,0,49,-7,40.61,9.93,wrist,1451,2
2023020003,0,82,-7,9.9,45.0,wrist,1451,2
2023020003,0,-75,24,27.78,59.74,wrist,1541,2
2023020003,0,-65,11,26.4,24.62,tip-in,1551,2
2023020003,0,-87,5,5.39,68.2,snap,1551,2
2023020003,0,-79,-2,10.2,11.31,deflected,1551,2
2023020003,0,19,-18,72.28,14.42,wrist,1451,2
2023020003,0,-49,15,42.72,20.56,wrist,1551,3
2023020003,0,-59,-28,41.04,43.03,snap,1551,3
2023020003,0,-43,20,50.16,23.5,wrist,1551,3
2023020003,0,-36,-12,54.34,12.76,wrist,1551,3
2023020003,0,-30,39,70.72,33.47,wrist,1551,3
2023020003,0,37,23,56.86,23.86,snap,1551,3
2023020003,0,47,6,42.43,8.13,slap,1551,3
2023020003,0,-62,15,30.89,29.05,wrist,1551,3
2023020003,0,82,-2,7.28,15.95,tip-in,1541,3
2023020003,0,58,25,39.82,38.88,wrist,1541,3
2023020003,0,82,2,7.28,15.95,backhand,1541,3
2023020003,0,62,33,42.64,50.71,wrist,1541,3
2023020003,0,57,-22,38.83,34.51,slap,1541,3
2023020003,0,40,5,49.25,5.83,slap,1541,3
2023020003,0,68,12,24.19,29.74,wrist,1551,3
2023020003,0,70,8,20.62,22.83,wrist,1551,3
2023020003,1,17,-9,72.56,7.13,wrist,0651,3
2023020004,0,82,6,9.22,40.6,tip-in,1541,1
2023020004,0,59,6,30.59,11.31,wrist,1551,1
2023020004,1,78,0,11.0,0.0,tip-in,1551,1
2023020004,0,67,-14,26.08,32.47,wrist,1551,1
2023020004,0,81,15,17.0,61.93,wrist,1551,1
2023020004,0,-76,5,13.93,21.04,backhand,1551,1
2023020004,0,-67,-6,22.8,15.26,wrist,1010,1
2023020004,0,-42,15,49.34,17.7,slap,1551,1
2023020004,0,-72,-40,43.46,66.97,wrist,1551,1
2023020004,0,75,0,14.0,0.0,deflected,1551,1
2023020004,0,-37,34,62.13,33.18,wrist,1551,1
2023020004,0,81,-9,12.04,48.37,backhand,1551,1
2023020004,0,69,-21,29.0,46.4,wrist,1551,1
2023020004,0,62,24,36.12,41.63,wrist,1551,1
2023020004,0,-71,-3,18.25,9.46,tip-in,1551,1
2023020004,0,-36,-30,60.9,29.51,wrist,1551,1
2023020004,0,-55,-29,44.69,40.46,wrist,1551,1
2023020004,0,-91,-8,8.25,75.96,backhand,1551,1
2023020004,0,-50,-23,45.28,30.53,wrist,1551,1
2023020004,0,-72,-1,17.03,3.37,snap,1551,1
2023020004,0,-54,26,43.6,36.61,wrist,1551,1
2023020004,0,73,-1,16.03,3.58,snap,1551,1
2023020004,0,8,16,82.57,11.17,deflected,1551,1
2023020004,0,-86,-5,5.83,59.04,wrist,1551,1
2023020004,0,-88,-4,4.12,75.96,poke,1551,1
2023020004,0,94,26,26.48,79.11,wrist,1551,1
2023020004,0,-53,-38,52.35,46.55,wrist,1551,2
2023020004,0,50,-15,41.79,21.04,slap,1451,2
2023020004,0,83,-1,6.08,9.46,bat,1451,2
2023020004,1,84,5,7.07,45.0,wrist,1451,2
2023020004,0,-88,-12,12.04,85.24,backhand,1541,2
2023020004,0,-87,-3,3.61,56.31,snap,1541,2
2023020004,0,-37,-38,64.4,36.16,wrist,1551,2
2023020004,0,-80,5,10.3,29.05,wrist,1541,2
2023020004,0,-29,15,61.85,14.04,wrist,1541,2
2023020004,0,-64,36,43.83,55.22,wrist,1551,2
2023020004,0,-65,-19,30.61,38.37,wrist,1551,2
2023020004,0,84,-37,37.34,82.3,wrist,1551,2
2023020004,0,47,-8,42.76,10.78,wrist,1451,2
2023020004,0,92,-28,28.16,83.88,wrist,1451,2
2023020004,0,68,-25,32.65,49.97,wrist,1451,2
2023020004,0,48,28,49.65,34.33,wrist,1551,2
2023020004,0,86,10,10.44,73.3,wrist,1551,2
2023020004,0,78,24,26.4,65.38,wrist,1551,2
2023020004,0,43,37,59.03,38.81,wrist,1551,2
2023020004,0,44,-40,60.21,41.63,wrist,1551,2
2023020004,0,30,-8,59.54,7.72,tip-in,1551,2
2023020004,0,58,11,32.89,19.54,wrist,1551,2
2023020004,0,68,-10,23.26,25.46,wrist,1551,2
2023020004,1,74,-31,34.44,64.18,snap,1551,2
2023020004,0,72,-27,31.91,57.8,wrist,1551,2
2023020004,0,86,6,6.71,63.43,backhand,1551,2
2023020004,0,43,-24,51.88,27.55,wrist,1551,2
2023020004,1,-75,1,14.04,4.09,backhand,1551,3
2023020004,0,81,18,19.7,66.04,backhand,1551,3
2023020004,0,79,22,24.17,65.56,wrist,1551,3
2023020004,0,-34,36,65.73,33.21,wrist,1551,3
2023020004,0,56,-29,43.93,41.31,wrist,1451,3
2023020004,0,-52,4,37.22,6.17,wrist,1451,3
2023020004,1,76,1,13.04,4.4,wrist,1451,3
2023020004,1,78,21,23.71,62.35,wrist,1551,3
2023020004,0,-56,-14,35.85,22.99,snap,1551,3
2023020004,1,-47,-35,54.67,39.81,slap,1551,3
2023020004,0,-79,12,15.62,50.19,snap,1551,3
2023020004,0,40,-5,49.25,5.83,slap,1541,3
2023020004,1,-72,-4,17.46,13.24,wrist,1541,3
2023020004,0,-41,-30,56.6,32.01,wrist,1551,3
2023020004,0,-57,33,45.97,45.88,wrist,1551,3
2023020004,0,-75,12,18.44,40.6,tip-in,1551,3
2023020004,0,48,21,46.07,27.12,slap,1451,3
2023020004,0,91,10,10.2,78.69,snap,1451,3
2023020004,0,55,22,40.5,32.91,wrist,0651,3
2023020005,0,-48,-15,43.66,20.1,wrist,1551,1
2023020005,0,-95,13,14.32,65.22,wrist,1551,1
2023020005,0,-61,34,44.05,50.53,wrist,1551,1
2023020005,1,81,-8,11.31,45.0,wrist,1551,1
2023020005,0,-85,-9,9.85,66.04,wrist,1551,1
2023020005,0,-81,7,10.63,41.19,wrist,1551,1
2023020005,0,-81,14,16.12,60.26,snap,1551,1
2023020005,0,94,-11,12.08,65.56,wrist,1541,1
2023020005,0,67,-23,31.83,46.27,wrist,1541,1
2023020005,0,44,2,45.04,2.54,slap,1541,1
2023020005,0,64,23,33.97,42.61,wrist,1551,1
2023020005,0,70,20,27.59,46.47,wrist,1551,1
2023020005,0,-84,1,5.1,11.31,tip-in,1451,1
2023020005,0,-74,10,18.03,33.69,wrist,1451,1
2023020005,0,-86,-15,15.3,78.69,wrist,1551,1
2023020005,0,50,9,40.02,12.99,wrist,1551,1
2023020005,0,29,39,71.56,33.02,wrist,1551,1
2023020005,0,58,35,46.75,48.47,wrist,1551,1
2023020005,0,-80,-15,17.49,59.04,wrist,1551,1
2023020005,0,-79,-39,40.26,75.62,wrist,1551,1
2023020005,0,11,17,79.83,12.3,tip-in,1551,1
2023020005,1,-85,-9,9.85,66.04,deflected,1551,2
2023020005,0,34,28,61.72,26.98,wrist,1551,2
2023020005,0,-57,-1,32.02,1.79,slap,1551,2
2023020005,0,62,-14,30.41,27.41,wrist,1451,2
2023020005,0,58,21,37.44,34.11,slap,1451,2
2023020005,0,-34,-24,60.01,23.57,wrist,1541,2
2023020005,1,64,25,35.36,45.0,wrist,1551,2
2023020005,0,58,9,32.28,16.19,slap,1551,2
2023020005,0,78,27,29.15,67.83,snap,1551,2
2023020005,0,69,-20,28.28,45.0,wrist,1551,2
2023020005,1,77,-16,20.0,53.13,wrist,1451,2
2023020005,0,74,-12,19.21,38.66,wrist,1551,2
2023020005,0,74,5,15.81,18.43,deflected,1551,2
2023020005,0,91,9,9.22,77.47,bat,1551,2
2023020005,0,70,-15,24.21,38.29,wrist,1551,2
2023020005,0,50,-24,45.79,31.61,wrist,1560,2
2023020005,0,77,-8,14.42,33.69,wrist,1451,2
2023020005,1,60,32,43.19,47.82,slap,1451,2
2023020005,0,-69,10,22.36,26.57,snap,1551,3
2023020005,0,-70,-32,37.22,59.3,wrist,1551,3
2023020005,0,-57,10,33.53,17.35,wrist,1551,3
2023020005,0,-77,-1,12.04,4.76,wrist,1551,3
2023020005,1,48,0,41.0,0.0,wrist,1541,3
2023020005,0,81,1,8.06,7.13,backhand,1551,3
2023020005,1,71,-1,18.03,3.18,tip-in,1551,3
2023020005,0,-55,-37,50.25,47.42,wrist,1551,3
2023020005,0,50,36,53.08,42.71,wrist,1551,3
2023020005,0,64,24,34.66,43.83,wrist,1551,3
2023020005,0,58,-18,35.85,30.14,wrist,1551,3
2023020005,0,-53,-35,50.21,44.19,wrist,1551,3
2023020005,0,-33,26,61.74,24.9,wrist,1551,3
2023020005,0,-62,-27,38.18,45.0,wrist,1551,3
2023020005,1,80,13,15.81,55.3,backhand,1551,3
2023020005,0,-70,-17,25.5,41.82,wrist,1551,3
2023020005,1,-83,18,18.97,71.57,wrist,1560,3
2023020005,0,66,-18,29.21,38.05,wrist,1551,3
2023020005,0,-78,0,11.0,0.0,tip-in,1560,3
2023020005,1,-81,8,11.31,45.0,wrist,1560,3
2023020005,0,65,-39,45.79,58.39,wrist,1551,3
2023020005,0,57,39,50.45,50.63,wrist,1551,3
2023020005,0,69,15,25.0,36.87,wrist,1331,4
2023020005,0,77,3,12.37,14.04,wrist,1331,4
2023020005,0,85,-4,5.66,45.0,backhand,1331,4
2023020005,0,-53,13,38.28,19.86,wrist,1331,4
2023020005,0,-60,20,35.23,34.59,wrist,1431,4
2023020005,0,-73,0,16.0,0.0,wrist,1010,5
2023020005,1,-76,0,13.0,0.0,wrist,1010,5
2023020005,0,70,-1,19.03,3.01,wrist,0101,5
2023020006,0,78,-1,11.05,5.19,backhand,1551,1
2023020006,0,93,-4,5.66,45.0,backhand,1551,1
2023020006,0,80,7,11.4,37.87,wrist,1551,1
2023020006,0,-63,10,27.86,21.04,wrist,1551,1
2023020006,0,34,-4,55.15,4.16,snap,1551,1
2023020006,0,77,14,18.44,49.4,backhand,1551,1
2023020006,0,67,-22,31.11,45.0,wrist,1451,1
2023020006,0,88,-17,17.03,86.63,snap,1451,1
2023020006,0,-81,24,25.3,71.57,wrist,1551,1
2023020006,1,-88,-3,3.16,71.57,wrap-around,1551,1
2023020006,0,76,8,15.26,31.61,wrist,1551,1
2023020006,0,47,-38,56.64,42.14,snap,1551,1
2023020006,0,78,-3,11.4,15.26,wrist,1551,1
2023020006,0,-63,-30,39.7,49.09,wrist,1551,1
2023020006,0,-59,-16,34.0,28.07,tip-in,1551,1
2023020006,1,83,-10,11.66,59.04,tip-in,1551,1
2023020006,0,-84,17,17.72,73.61,backhand,1551,1
2023020006,0,83,22,22.8,74.74,wrist,1551,1
2023020006,0,-49,-36,53.81,41.99,wrist,1551,1
2023020006,0,-80,1,9.06,6.34,wrist,1551,1
2023020006,0,86,15,15.3,78.69,backhand,1551,1
2023020006,0,60,24,37.64,39.61,wrist,1551,1
2023020006,0,-82,6,9.22,40.6,wrist,1451,2
2023020006,0,-86,4,5.0,53.13,wrist,1451,2
2023020006,0,-86,3,4.24,45.0,wrist,1451,2
2023020006,0,-33,1,56.01,1.02,wrist,1451,2
2023020006,0,83,-10,11.66,59.04,backhand,1551,2
2023020006,0,35,32,62.77,30.65,wrist,1451,2
2023020006,0,79,-9,13.45,41.99,wrist,1451,2
2023020006,1,-67,-18,28.43,39.29,wrist,1551,2
2023020006,0,78,32,33.84,71.03,wrist,1551,2
2023020006,0,-51,26,46.04,34.38,wrist,1551,2
2023020006,0,56,-26,42.01,38.23,wrist,1551,2
2023020006,0,79,-8,12.81,38.66,tip-in,1551,2
2023020006,0,-76,3,13.34,12.99,backhand,1551,2
2023020006,0,-83,-1,6.08,9.46,wrist,1551,2
2023020006,0,-89,-17,17.0,90.0,wrist,1551,2
2023020006,0,-56,-12,35.11,19.98,wrist,1551,3
2023020006,0,-74,-10,18.03,33.69,wrist,1551,3
2023020006,0,-84,-26,26.48,79.11,wrist,1551,3
2023020006,0,-49,-28,48.83,34.99,slap,1551,3
2023020006,0,61,16,32.25,29.74,wrist,1551,3
2023020006,0,79,-2,10.2,11.31,tip-in,1551,3
2023020006,0,87,9,9.22,77.47,wrap-around,1551,3
2023020006,0,-35,-29,61.29,28.24,slap,1551,3
2023020006,0,40,10,50.01,11.53,wrist,1551,3
2023020006,0,74,20,25.0,53.13,wrist,1551,3
2023020006,0,-61,-8,29.12,15.95,wrist,1551,3
2023020006,0,-81,-5,9.43,32.01,wrist,1551,3
2023020006,0,46,3,43.1,3.99,wrist,1551,3
2023020006,0,88,9,9.06,83.66,wrist,1551,3
2023020006,0,76,14,19.1,47.12,tip-in,1551,3
2023020006,0,67,-12,25.06,28.61,wrist,1551,3
2023020006,1,76,-9,15.81,34.7,wrist,0651,3
2023020007,0,81,-25,26.25,72.26,snap,1551,1
2023020007,0,82,-5,8.6,35.54,snap,1551,1
2023020007,0,76,-5,13.93,21.04,wrist,1551,1
2023020007,0,-74,-6,16.16,21.8,wrist,1551,1
2023020007,0,-55,-20,39.45,30.47,wrist,1551,1
2023020007,0,58,-29,42.45,43.09,slap,1541,1
2023020007,0,70,-27,33.02,54.87,slap,1541,1
2023020007,0,81,11,13.6,53.97,wrist,1541,1
2023020007,0,71,10,20.59,29.05,snap,1541,1
2023020007,0,82,0,7.0,0.0,poke,1541,1
2023020007,0,48,-23,47.01,29.29,wrist,1541,1
2023020007,0,80,5,10.3,29.05,backhand,1551,1
2023020007,0,86,6,6.71,63.43,wrist,1551,1
2023020007,0,-15,15,75.5,11.46,wrist,1551,1
2023020007,0,-84,3,5.83,30.96,backhand,1451,1
2023020007,0,-74,-16,21.93,46.85,wrist,1451,1
2023020007,1,-73,6,17.09,20.56,wrist,1451,1
2023020007,1,48,6,41.44,8.33,wrist,1551,1
2023020007,0,-61,-12,30.46,23.2,snap,1551,1
2023020007,1,-32,18,59.77,17.53,wrist,1551,1
2023020007,0,83,6,8.49,45.0,snap,1551,1
2023020007,0,82,10,12.21,55.01,snap,1551,1
2023020007,0,84,5,7.07,45.0,wrist,1551,1
2023020007,0,-52,33,49.58,41.73,wrist,1541,2
2023020007,0,-72,-5,17.72,16.39,slap,1551,2
2023020007,0,-64,5,25.5,11.31,deflected,1551,2
2023020007,0,-79,1,10.05,5.71,wrist,1551,2
2023020007,0,-84,-6,7.81,50.19,tip-in,1551,2
2023020007,0,86,-14,14.32,77.91,wrist,1451,2
2023020007,0,80,11,14.21,50.71,wrist,1451,2
2023020007,0,70,19,26.87,45.0,wrist,1451,2
2023020007,0,35,16,56.32,16.5,wrist,1551,2
2023020007,1,-76,5,13.93,21.04,deflected,1551,2
2023020007,0,-67,8,23.41,19.98,snap,1541,2
2023020007,0,-76,13,18.38,45.0,snap,1541,2
2023020007,0,-62,26,37.48,43.92,slap,1541,2
2023020007,0,-70,10,21.47,27.76,snap,1541,2
2023020007,1,53,0,36.0,0.0,wrist,1541,2
2023020007,0,-80,30,31.32,73.3,wrist,1551,2
2023020007,0,35,-30,61.77,29.05,wrist,1551,2
2023020007,0,-41,-17,50.92,19.5,tip-in,1541,2
2023020007,0,-65,-8,25.3,18.43,wrist,1541,2
2023020007,0,-80,-5,10.3,29.05,wrist,1541,2
2023020007,0,-40,-34,59.64,34.76,wrist,1541,3
2023020007,0,53,34,49.52,43.36,wrist,1551,3
2023020007,0,78,-4,11.7,19.98,deflected,1551,3
2023020007,0,41,-35,59.41,36.1,wrist,1551,3
2023020007,0,89,-13,13.0,90.0,wrist,1551,3
2023020007,0,-76,-2,13.15,8.75,backhand,1551,3
2023020007,0,-64,28,37.54,48.24,wrist,1551,3
2023020007,0,37,20,55.71,21.04,slap,1551,3
2023020007,0,-73,-21,26.4,52.7,wrist,1551,3
2023020007,0,74,-33,36.25,65.56,snap,1551,3
2023020007,0,-21,-9,68.59,7.54,tip-in,1551,3
2023020007,0,-52,-20,42.06,28.39,wrist,1551,3
2023020007,1,75,-12,18.44,40.6,wrist,1551,3
2023020007,0,-47,-39,57.31,42.88,snap,1551,3
2023020007,1,-78,-3,11.4,15.26,wrist,1551,3
2023020007,1,-65,7,25.0,16.26,wrist,0651,3
2023020008,0,37,-24,57.27,24.78,wrist,1551,1
2023020008,0,-49,-38,55.17,43.53,wrist,1551,1
2023020008,0,-49,-17,43.46,23.03,wrist,1551,1
2023020008,0,-86,6,6.71,63.43,wrap-around,1551,1
2023020008,0,28,15,62.82,13.82,backhand,1551,1
2023020008,0,-36,-29,60.42,28.69,slap,1451,1
2023020008,0,-83,3,6.71,26.57,wrist,1451,1
2023020008,0,-73,30,34.0,61.93,wrist,1451,1
2023020008,1,74,-10,18.03,33.69,snap,1551,1
2023020008,0,46,16,45.88,20.41,slap,1541,1
2023020008,0,88,-9,9.06,83.66,wrist,1551,1
2023020008,0,-82,8,10.63,48.81,wrist,1451,1
2023020008,0,-91,7,7.28,74.05,wrist,1551,1
2023020008,0,73,20,25.61,51.34,wrist,1551,1
2023020008,0,75,-13,19.1,42.88,snap,1551,1
2023020008,0,75,0,14.0,0.0,snap,1551,1
2023020008,0,-65,2,24.08,4.76,wrist,1551,1
2023020008,0,-85,17,17.46,76.76,wrist,1551,1
2023020008,0,-28,3,61.07,2.82,slap,1551,1
2023020008,0,72,-20,26.25,49.64,snap,1551,1
2023020008,0,58,15,34.44,25.82,wrist,1551,2
2023020008,0,49,38,55.17,43.53,backhand,1551,2
2023020008,0,79,9,13.45,41.99,backhand,1551,2
2023020008,1,-49,11,41.48,15.38,snap,1541,2
2023020008,0,-53,13,38.28,19.86,snap,1551,2
2023020008,0,-30,-31,66.65,27.72,wrist,1551,2
2023020008,0,14,-13,76.12,9.83,backhand,1551,2
